Objects
200
,,Global Angle firefly_blue:firefly_blue,,,,,,Global Angle testBalls:testBalls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
2385,0,,,,,,,-0.0379867,0.0143204,-1.5057,-809.794,-785.379,51.5604
2386,0,,,,,,,-0.0368182,0.0142275,-1.50572,-809.803,-785.274,51.5072
2387,0,,,,,,,-0.0361642,0.0154245,-1.50569,-809.844,-785.086,51.5038
2388,0,,,,,,,-0.0365548,0.0143194,-1.50557,-809.831,-785.13,51.4749
2389,0,,,,,,,-0.0364658,0.0121177,-1.5043,-809.813,-785.287,51.5292
2390,0,,,,,,,-0.0333713,0.0129627,-1.50383,-809.841,-785.429,51.6401
2391,0,,,,,,,-0.0343717,0.0145132,-1.5041,-809.836,-785.549,51.7553
2392,0,,,,,,,-0.0379712,0.0125547,-1.50488,-809.826,-785.465,51.6461
2393,0,,,,,,,-0.0400681,0.0111341,-1.50523,-809.857,-785.353,51.4022
2394,0,,,,,,,-0.0403764,0.00938401,-1.50508,-809.815,-785.299,51.2937
2395,0,,,,,,,-0.0416461,0.0105042,-1.50637,-809.818,-785.29,51.3946
2396,0,,,,,,,-0.0393599,0.0125532,-1.50616,-809.816,-785.312,51.5027
2397,0,,,,,,,-0.0366669,0.0146518,-1.50589,-809.856,-785.283,51.6116
2398,0,,,,,,,-0.0376887,0.0136202,-1.5057,-809.847,-785.325,51.653
2399,0,,,,,,,-0.0389596,0.0138575,-1.50561,-809.874,-785.258,51.656
2400,0,,,,,,,-0.0362311,0.0143151,-1.50431,-809.833,-785.22,51.5885
2401,0,,,,,,,-0.0359431,0.0130777,-1.50433,-809.862,-785.223,51.5265
2402,0,,,,,,,-0.0362144,0.0124805,-1.50426,-809.877,-785.276,51.5538
2403,0,,,,,,,-0.0340148,0.0136878,-1.50454,-809.885,-785.343,51.5332
2404,0,,,,,,,-0.0381028,0.0131819,-1.50485,-809.881,-785.371,51.5834
2405,0,,,,,,,-0.038288,0.0121323,-1.50513,-809.88,-785.354,51.4824
2406,0,,,,,,,-0.0394562,0.0124068,-1.50627,-809.846,-785.242,51.4009
2407,0,,,,,,,-0.0409299,0.0113962,-1.50613,-809.809,-785.255,51.3756
2408,0,,,,,,,-0.0395036,0.0111894,-1.50512,-809.824,-785.275,51.3865
2409,0,,,,,,,-0.035815,0.0141122,-1.50591,-809.812,-785.283,51.5349
2410,0,,,,,,,-0.0340613,0.0159128,-1.50564,-809.838,-785.332,51.6851
2411,0,,,,,,,-0.0332506,0.016138,-1.50513,-809.896,-785.302,51.7031
2412,0,,,,,,,-0.0342958,0.0144257,-1.5042,-809.87,-785.289,51.6171
2413,0,,,,,,,-0.0356089,0.0142669,-1.50396,-809.915,-785.236,51.5355
2414,0,,,,,,,-0.0368057,0.0139906,-1.50482,-809.868,-785.253,51.5517
2415,0,,,,,,,-0.0355028,0.0120799,-1.50439,-809.859,-785.326,51.4687
2416,0,,,,,,,-0.0373262,0.013273,-1.50434,-809.832,-785.342,51.4701
2417,0,,,,,,,-0.0386051,0.012251,-1.50567,-809.815,-785.348,51.4505
2418,0,,,,,,,-0.0393678,0.0136431,-1.50675,-809.833,-785.231,51.4325
2419,0,,,,,,,-0.0387945,0.0127405,-1.50558,-809.877,-785.145,51.3842
2420,0,,,,,,,-0.036496,0.0150165,-1.50557,-809.893,-785.053,51.4804
2421,0,,,,,,,-0.0332009,0.0171958,-1.50482,-809.933,-785.012,51.57
2422,0,,,,,,,-0.0336575,0.015921,-1.50436,-809.931,-784.994,51.5859
2423,0,,,,,,,-0.0330779,0.0147004,-1.50334,-809.927,-784.993,51.5222
2424,0,,,,,,,-0.0355997,0.0141098,-1.50362,-809.922,-785.01,51.455
2425,0,,,,,,,-0.0376422,0.014777,-1.5038,-809.937,-784.932,51.3856
2426,0,,,,,,,-0.0409418,0.0132464,-1.50489,-809.894,-784.968,51.3279
2427,0,,,,,,,-0.0382016,0.0106727,-1.50484,-809.849,-785.317,51.3396
2428,0,,,,,,,-0.0408427,0.0105283,-1.50541,-809.843,-785.412,51.4788
2429,0,,,,,,,-0.0401346,0.0130351,-1.50658,-809.848,-785.377,51.6261
2430,0,,,,,,,-0.0357253,0.01276,-1.5054,-809.869,-785.378,51.5052
2431,0,,,,,,,-0.0354246,0.0133351,-1.50527,-809.868,-785.217,51.4887
2432,0,,,,,,,-0.0364113,0.0144081,-1.50544,-809.872,-785.114,51.4681
2433,0,,,,,,,-0.0357897,0.0144204,-1.50534,-809.865,-785.155,51.521
2434,0,,,,,,,-0.0355089,0.0141711,-1.50433,-809.893,-785.264,51.5352
2435,0,,,,,,,-0.0346413,0.0148788,-1.50449,-809.871,-785.308,51.6462
2436,0,,,,,,,-0.0356033,0.0139558,-1.50417,-809.871,-785.422,51.6772
2437,0,,,,,,,-0.0356676,0.0124258,-1.50484,-809.82,-785.446,51.6015
2438,0,,,,,,,-0.0371966,0.0132651,-1.50547,-809.857,-785.349,51.4958
2439,0,,,,,,,-0.0400149,0.0116735,-1.5051,-809.821,-785.332,51.3896
2440,0,,,,,,,-0.0382885,0.0117286,-1.50634,-809.832,-785.315,51.3096
2441,0,,,,,,,-0.0371459,0.0125732,-1.50586,-809.8,-785.346,51.4508
2442,0,,,,,,,-0.0369167,0.0137222,-1.50508,-809.786,-785.418,51.6268
2443,0,,,,,,,-0.0328142,0.016649,-1.50513,-809.861,-785.355,51.6982
2444,0,,,,,,,-0.0329206,0.0164512,-1.50518,-809.84,-785.275,51.6944
2445,0,,,,,,,-0.0347225,0.0128942,-1.50567,-809.903,-785.18,51.446
2446,0,,,,,,,-0.0377163,0.0115554,-1.50497,-809.872,-785.118,51.3381
2447,0,,,,,,,-0.0369798,0.0122042,-1.50487,-809.833,-785.205,51.3577
2448,0,,,,,,,-0.0351266,0.0137498,-1.50518,-809.836,-785.411,51.5167
2449,0,,,,,,,-0.0362373,0.0131798,-1.50516,-809.842,-785.513,51.6772
2450,0,,,,,,,-0.0369306,0.0145067,-1.50471,-809.854,-785.443,51.6583
2451,0,,,,,,,-0.0385168,0.0126068,-1.50509,-809.845,-785.412,51.5176
2452,0,,,,,,,-0.0410564,0.0113404,-1.50537,-809.863,-785.245,51.3558
2453,0,,,,,,,-0.0411242,0.0109434,-1.50543,-809.821,-785.192,51.338
2454,0,,,,,,,-0.0372718,0.0125085,-1.50505,-809.821,-785.25,51.4239
2455,0,,,,,,,-0.0352222,0.0127273,-1.50549,-809.82,-785.259,51.5352
2456,0,,,,,,,-0.0362963,0.0138655,-1.50533,-809.834,-785.284,51.6531
2457,0,,,,,,,-0.0345453,0.0138938,-1.50534,-809.844,-785.264,51.5917
2458,0,,,,,,,-0.033739,0.0134647,-1.50469,-809.884,-785.251,51.5316
2459,0,,,,,,,-0.0373761,0.0133782,-1.50468,-809.865,-785.231,51.5571
2460,0,,,,,,,-0.0368168,0.0144628,-1.50486,-809.891,-785.283,51.6171
2461,0,,,,,,,-0.0342252,0.014679,-1.50529,-809.879,-785.317,51.6092
2462,0,,,,,,,-0.0369169,0.0124667,-1.5052,-809.867,-785.394,51.5792
2463,0,,,,,,,-0.0390743,0.0119241,-1.50636,-809.863,-785.318,51.4703
2464,0,,,,,,,-0.0404127,0.0120224,-1.50639,-809.845,-785.277,51.4162
2465,0,,,,,,,-0.0372465,0.0131782,-1.50589,-809.851,-785.226,51.446
2466,0,,,,,,,-0.035728,0.0155479,-1.50578,-809.858,-785.298,51.5851
2467,0,,,,,,,-0.0354901,0.0156475,-1.50632,-809.865,-785.252,51.724
2468,0,,,,,,,-0.0337051,0.0138418,-1.5048,-809.867,-785.289,51.6751
2469,0,,,,,,,-0.033592,0.0140703,-1.50487,-809.884,-785.23,51.5741
2470,0,,,,,,,-0.0347514,0.0140054,-1.50415,-809.865,-785.227,51.5181
2471,0,,,,,,,-0.0354684,0.0139756,-1.50469,-809.861,-785.259,51.4593
2472,0,,,,,,,-0.0391775,0.0132666,-1.50523,-809.838,-785.305,51.5717
2473,0,,,,,,,-0.038959,0.0131261,-1.50539,-809.865,-785.366,51.5692
2474,0,,,,,,,-0.0392859,0.0122953,-1.50566,-809.855,-785.364,51.5152
2475,0,,,,,,,-0.040112,0.0115475,-1.506,-809.799,-785.348,51.444
2476,0,,,,,,,-0.0395135,0.0115145,-1.5066,-809.828,-785.205,51.4017
2477,0,,,,,,,-0.0383737,0.0120495,-1.50661,-809.805,-785.161,51.4608
2478,0,,,,,,,-0.0372304,0.0128256,-1.50576,-809.828,-785.188,51.5301
2479,0,,,,,,,-0.0343222,0.016154,-1.50507,-809.89,-785.178,51.5778
2480,0,,,,,,,-0.0360681,0.0160941,-1.50514,-809.898,-785.173,51.726
2481,0,,,,,,,-0.0368059,0.015561,-1.5039,-809.839,-785.345,51.7862
2482,0,,,,,,,-0.0351562,0.0137362,-1.50491,-809.879,-785.29,51.6424
2483,0,,,,,,,-0.0384956,0.0096057,-1.50449,-809.827,-785.342,51.4951
2484,0,,,,,,,-0.0393593,0.00960792,-1.50517,-809.847,-785.241,51.3385
2485,0,,,,,,,-0.0399114,0.00953814,-1.50564,-809.827,-785.302,51.3939
2486,0,,,,,,,-0.0372601,0.0136018,-1.50651,-809.797,-785.399,51.523
2487,0,,,,,,,-0.0365618,0.0158502,-1.50626,-809.808,-785.425,51.6572
2488,0,,,,,,,-0.0346819,0.0165736,-1.50589,-809.848,-785.315,51.6289
2489,0,,,,,,,-0.0379174,0.014467,-1.5055,-809.844,-785.258,51.5792
2490,0,,,,,,,-0.0371647,0.0127722,-1.50586,-809.841,-785.157,51.4952
2491,0,,,,,,,-0.035938,0.0143591,-1.50546,-809.817,-785.155,51.5343
2492,0,,,,,,,-0.0346199,0.0139202,-1.50531,-809.841,-785.216,51.5284
2493,0,,,,,,,-0.0342453,0.013578,-1.50492,-809.844,-785.328,51.5595
2494,0,,,,,,,-0.0367418,0.0141641,-1.5046,-809.84,-785.363,51.5762
2495,0,,,,,,,-0.0385007,0.0119712,-1.50512,-809.846,-785.451,51.5358
2496,0,,,,,,,-0.0388271,0.0113525,-1.50527,-809.859,-785.361,51.4276
2497,0,,,,,,,-0.037986,0.0126535,-1.50577,-809.877,-785.217,51.3638
2498,0,,,,,,,-0.0399961,0.0102431,-1.50601,-809.854,-785.203,51.3274
2499,0,,,,,,,-0.0398913,0.0105763,-1.50609,-809.809,-785.233,51.3954
2500,0,,,,,,,-0.0363336,0.0140643,-1.50546,-809.844,-785.238,51.558
2501,0,,,,,,,-0.0339532,0.0151572,-1.5053,-809.855,-785.351,51.643
2502,0,,,,,,,-0.0357605,0.0146737,-1.50415,-809.833,-785.448,51.6638
2503,0,,,,,,,-0.0370612,0.0138844,-1.50555,-809.893,-785.211,51.5777
2504,0,,,,,,,-0.0399133,0.0103527,-1.50473,-809.853,-785.285,51.4809
2505,0,,,,,,,-0.0366726,0.0124033,-1.50509,-809.824,-785.296,51.5119
2506,0,,,,,,,-0.0357443,0.0124781,-1.50429,-809.821,-785.473,51.5707
2507,0,,,,,,,-0.0358995,0.0143684,-1.50471,-809.855,-785.437,51.6332
2508,0,,,,,,,-0.0369863,0.0131389,-1.50518,-809.815,-785.458,51.536
2509,0,,,,,,,-0.0403494,0.012284,-1.50604,-809.804,-785.364,51.505
2510,0,,,,,,,-0.040609,0.0128328,-1.50599,-809.8,-785.252,51.4561
2511,0,,,,,,,-0.0370723,0.0129714,-1.50586,-809.816,-785.222,51.4744
2512,0,,,,,,,-0.0359726,0.0146539,-1.50566,-809.781,-785.244,51.6041
2513,0,,,,,,,-0.0333103,0.0159312,-1.50539,-809.841,-785.255,51.6444
2514,0,,,,,,,-0.0329701,0.0143443,-1.50367,-809.826,-785.294,51.5864
2515,0,,,,,,,-0.0344334,0.0141607,-1.50474,-809.858,-785.279,51.5251
2516,0,,,,,,,-0.0354509,0.0136901,-1.50404,-809.877,-785.29,51.513
2517,0,,,,,,,-0.0358206,0.0121079,-1.50406,-809.852,-785.377,51.4853
2518,0,,,,,,,-0.0383005,0.0115385,-1.50458,-809.848,-785.402,51.4969
2519,0,,,,,,,-0.0384138,0.0109608,-1.50448,-809.846,-785.411,51.4116
2520,0,,,,,,,-0.0387503,0.0116514,-1.50614,-809.838,-785.365,51.4021
2521,0,,,,,,,-0.0411728,0.012076,-1.50574,-809.787,-785.391,51.4419
2522,0,,,,,,,-0.0391636,0.0122584,-1.50593,-809.823,-785.278,51.3763
2523,0,,,,,,,-0.0359864,0.0129186,-1.50543,-809.824,-785.237,51.4118
2524,0,,,,,,,-0.0350094,0.011889,-1.50435,-809.838,-785.32,51.4666
2525,0,,,,,,,-0.0341809,0.0164637,-1.50513,-809.833,-785.289,51.6417
2526,0,,,,,,,-0.0313265,0.0172095,-1.5041,-809.855,-785.365,51.6757
2527,0,,,,,,,-0.0326252,0.0154265,-1.50353,-809.868,-785.415,51.6202
2528,0,,,,,,,-0.0326068,0.0132809,-1.50388,-809.862,-785.309,51.4802
2529,0,,,,,,,-0.037916,0.011684,-1.50447,-809.829,-785.311,51.4056
2530,0,,,,,,,-0.0346079,0.0126253,-1.50401,-809.806,-785.241,51.2892
2531,0,,,,,,,-0.0370929,0.0082963,-1.50908,-809.772,-785.271,51.3381
2532,0,,,,,,,-0.042548,0.00864202,-1.50985,-809.834,-785.566,51.5495
2533,0,,,,,,,-0.0469169,0.00874864,-1.51054,-809.839,-785.565,51.6547
2534,0,,,,,,,-0.045782,0.010219,-1.51063,-809.824,-785.494,51.6668
2535,0,,,,,,,-0.0448946,0.00916286,-1.5103,-809.85,-785.409,51.6636
2536,0,,,,,,,-0.0422975,0.00827063,-1.50939,-809.881,-785.363,51.6379
2537,0,,,,,,,-0.0445457,0.00926181,-1.5079,-809.84,-785.522,51.7186
2538,0,,,,,,,-0.0439997,0.00589973,-1.50777,-809.877,-785.503,51.6954
2539,0,,,,,,,0.00142851,0.0226118,0.145476,-807.885,-785.598,50.1233
2540,0,,,,,,,0.00394817,-0.0282983,0.154878,-807.451,-784.661,51.7424
2541,0,,,,,,,0.00767693,-0.0301592,0.151258,-807.423,-784.626,51.7134
2542,0,,,,,,,0.00493101,-0.0352982,0.150621,-807.421,-784.523,51.7781
2543,0,,,,,,,-0.000194331,-0.0337388,0.145801,-807.011,-784.506,52.1526
2544,0,,,,,,,-0.00784686,-0.0366963,0.144777,-807.049,-784.491,52.3505
2545,0,,,,,,,-0.0118702,-0.0452334,0.147765,-807.419,-784.603,52.2588
2546,0,,,,,,,-0.0111594,-0.0441743,0.142566,-807.375,-784.578,52.4929
2547,0,,,,,,,-0.0108624,-0.0404127,0.139711,-807.27,-784.491,52.5307
2548,0,,,,,,,-0.00881836,-0.0347454,0.135108,-807.177,-784.418,52.4478
2549,0,,,,,,,-0.0217601,-0.0434733,0.129579,-806.781,-784.73,52.2454
2550,0,,,,,,,-0.0133768,-0.0321837,0.122842,-806.84,-784.542,52.3507
2551,0,,,,,,,-0.00830439,-0.0255133,0.121302,-806.74,-784.65,52.3766
2552,0,,,,,,,-0.00876851,-0.0180383,0.118567,-806.83,-784.548,52.44
2553,0,,,,,,,-0.000180742,-0.0122064,0.116066,-806.858,-784.404,52.2121
2554,0,,,,,,,0.000238464,-0.00686398,0.116035,-806.851,-784.301,52.2497
2555,0,,,,,,,0.00750646,-0.00231849,0.113797,-806.856,-784.322,52.0546
2556,0,,,,,,,-0.00651706,-0.0168806,0.116117,-806.536,-784.564,52.319
2557,0,,,,,,,-0.00785424,-0.0189386,0.11721,-806.451,-784.582,52.4838
2558,0,,,,,,,-0.00602385,-0.0124361,0.113163,-806.609,-784.544,52.6419
2559,0,,,,,,,-0.00540612,-0.0113736,0.112739,-806.615,-784.462,52.6241
2560,0,,,,,,,-0.0144219,-0.0129077,-1.48658,-809.231,-785.171,51.7501
2561,0,,,,,,,-0.0235788,-0.0170818,-1.48876,-809.304,-785.165,51.8676
2562,0,,,,,,,-0.0254008,-0.0161643,-1.48804,-809.179,-785.433,51.8203
2563,0,,,,,,,-0.0155592,-0.0633276,0.112868,-806.254,-784.614,53.2387
2564,0,,,,,,,-0.00565612,-0.0554865,0.112591,-806.286,-784.6,53.1203
2565,0,,,,,,,-0.00587693,-0.0500233,0.111244,-806.352,-784.505,53.1126
2566,0,,,,,,,-0.00264864,-0.0509199,0.111141,-806.276,-784.435,53.1349
2567,0,,,,,,,-0.00416014,-0.0476714,0.110694,-806.333,-784.337,53.1707
2568,0,,,,,,,-0.00233095,-0.0438057,0.11119,-806.456,-784.244,53.1012
2569,0,,,,,,,0.00201274,-0.0411071,0.113389,-806.445,-784.245,53.0447
2570,0,,,,,,,0.0042798,-0.0357627,0.113921,-806.579,-784.309,53.0233
2571,0,,,,,,,0.00432359,-0.0272073,0.112463,-806.728,-784.259,52.9547
2572,0,,,,,,,-0.00236123,-0.0352844,0.11465,-806.589,-784.366,53.1787
2573,0,,,,,,,-0.00218068,-0.029124,0.114399,-806.627,-784.334,53.1062
2574,0,,,,,,,-0.00102466,-0.0271211,0.115865,-806.709,-784.326,52.9164
2575,0,,,,,,,0.00301242,-0.0217102,0.118711,-806.63,-784.343,52.764
2576,0,,,,,,,0.00566382,-0.0213154,0.118929,-806.649,-784.359,52.5513
2577,0,,,,,,,0.00548358,-0.0160779,0.118077,-806.611,-784.551,52.59
2578,0,,,,,,,0.00565227,-0.0132192,0.114225,-806.632,-784.512,52.7362
2579,0,,,,,,,0.00364456,-0.0118055,0.114212,-806.599,-784.71,52.8183
2580,0,,,,,,,0.00413106,-0.0128205,0.113062,-806.545,-784.501,52.946
2581,0,,,,,,,0.000489603,-0.014791,0.113661,-806.469,-784.674,52.9036
2582,0,,,,,,,0.00222341,-0.0138476,0.112054,-806.382,-784.621,52.81
2583,0,,,,,,,0.00324711,-0.0139312,0.111694,-806.277,-784.789,52.8479
2584,0,,,,,,,-0.00106696,-0.0162363,0.109776,-806.203,-785.042,52.9354
2585,0,,,,,,,0.00111373,-0.0118799,0.10806,-806.201,-785.101,52.9512
2586,0,,,,,,,0.00224928,-0.0150982,0.106865,-806.104,-785.044,52.8034
2587,0,,,,,,,0.00182887,-0.0156659,0.105268,-806.031,-785.137,52.5875
2588,0,,,,,,,0.000300826,-0.0158396,0.103802,-805.949,-785.188,52.499
2589,0,,,,,,,0.00232444,-0.0173828,0.104222,-805.878,-785.016,52.5989
2590,0,,,,,,,0.00648023,-0.0184964,0.118779,-806.482,-784.702,52.8825
2591,0,,,,,,,0.00866538,-0.0192265,0.11898,-806.463,-784.817,53.075
2592,0,,,,,,,0.00778634,-0.0181224,0.117953,-806.604,-784.63,53.2391
2593,0,,,,,,,-0.00264042,-0.00315271,-1.48849,-809.551,-785.559,52.6444
2594,0,,,,,,,-0.00260145,-0.0010554,-1.48818,-809.644,-785.573,52.5618
2595,0,,,,,,,-0.00288259,-0.00345046,-1.4869,-809.57,-785.8,52.5835
2596,0,,,,,,,-0.0154195,-0.0592244,0.152904,-807.813,-784.915,53.2805
2597,0,,,,,,,-0.0187368,-0.0615798,0.152467,-807.781,-785.019,53.2827
2598,0,,,,,,,-0.0194005,-0.0648143,0.154583,-807.593,-785.042,53.2243
2599,0,,,,,,,-0.0179278,-0.0649441,0.153127,-807.574,-785.171,52.9219
2600,0,,,,,,,-0.020472,-0.0639594,0.150266,-807.574,-785.097,52.7177
2601,0,,,,,,,-0.0259472,-0.0590011,0.149296,-807.629,-785.156,52.5902
2602,0,,,,,,,-0.0314941,-0.0549117,0.147273,-807.641,-785.342,52.6063
2603,0,,,,,,,-0.0337697,-0.0495143,0.145345,-807.638,-785.531,52.7183
2604,0,,,,,,,-0.0357067,-0.0467308,0.142518,-807.678,-785.66,52.615
2605,0,,,,,,,-0.03409,-0.0431972,0.139719,-807.667,-785.677,52.4199
2606,0,,,,,,,-0.0355503,-0.0397233,0.139612,-807.631,-785.71,52.2874
2607,0,,,,,,,-0.0346347,-0.0353462,0.136817,-807.619,-785.812,52.2198
2608,0,,,,,,,-0.0323847,-0.03545,0.13586,-807.5,-785.971,52.2331
2609,0,,,,,,,-0.0277746,-0.0349118,0.136271,-807.419,-786.057,52.3513
2610,0,,,,,,,-0.0250526,-0.0367264,0.135163,-807.424,-785.997,52.2084
2611,0,,,,,,,-0.0206536,-0.0338192,0.13399,-807.411,-785.89,52.1316
2612,0,,,,,,,-0.0202106,-0.0337623,0.13534,-807.32,-785.921,52.1455
2613,0,,,,,,,-0.0183217,-0.0309081,0.134148,-807.374,-785.915,52.2682
2614,0,,,,,,,0.0373192,-0.0067042,-1.46247,-807.852,-785.371,52.8386
2615,0,,,,,,,0.0357602,-0.00315403,-1.46289,-807.912,-785.337,52.9249
2616,0,,,,,,,0.039366,-0.0060863,-1.46203,-807.906,-785.356,53.0904
2617,0,,,,,,,0.0400641,-0.00211989,-1.46344,-808.001,-785.368,53.0901
2618,0,,,,,,,0.0403375,-0.00633064,-1.46218,-807.928,-785.441,53.0914
2619,0,,,,,,,0.0387614,-0.00353074,-1.46124,-807.906,-785.468,53.0687
2620,0,,,,,,,-0.0650936,-0.113257,0.131513,-806.47,-785.579,52.916
2621,0,,,,,,,-0.0685496,-0.115091,0.132538,-806.421,-785.537,52.8051
2622,0,,,,,,,-0.0629282,-0.107967,0.128852,-806.28,-786.021,52.7038
2623,0,,,,,,,-0.0688001,-0.116902,0.127834,-806.359,-786.02,52.9341
2624,0,,,,,,,-0.0529256,-0.103611,0.128119,-806.447,-786.02,53.1055
2625,0,,,,,,,-0.0349414,-0.0884029,0.127126,-806.604,-786.089,53.1106
2626,0,,,,,,,-0.0219159,-0.0756618,0.129044,-806.73,-786.06,53.148
2627,0,,,,,,,-0.00810865,-0.0617065,0.1288,-806.845,-786.092,53.0625
2628,0,,,,,,,0.00443742,-0.0476656,0.129088,-806.983,-786.298,52.8637
2629,0,,,,,,,0.0154761,-0.0365197,0.126889,-807.11,-786.616,52.743
2630,0,,,,,,,0.0201047,-0.0304468,0.125758,-807.123,-786.891,52.6276
2631,0,,,,,,,0.0183463,-0.0276094,0.127774,-807.279,-786.773,52.6857
2632,0,,,,,,,0.0243129,-0.0233477,0.126226,-807.301,-786.893,52.4456
2633,0,,,,,,,0.0283022,-0.0190208,0.123469,-807.431,-786.981,52.294
2634,0,,,,,,,0.0300815,-0.0201747,0.121259,-807.407,-787.103,52.3075
2635,0,,,,,,,0.0310607,-0.0204013,0.119362,-807.491,-787.146,52.4448
2636,0,,,,,,,0.0321895,-0.02487,0.118413,-807.544,-787.158,52.6817
2637,0,,,,,,,0.0284088,-0.024503,0.115962,-807.666,-787.191,52.9272
2638,0,,,,,,,0.028816,-0.0253078,0.113784,-807.816,-787.216,53.0213
2639,0,,,,,,,0.0298884,-0.0294631,0.112565,-807.851,-787.047,52.9365
2640,0,,,,,,,0.053479,-0.000667112,0.0950852,-808.13,-786.331,53.7542
2641,0,,,,,,,0.0503902,-0.00678561,0.0930063,-808.142,-786.331,53.8542
2642,0,,,,,,,0.0497544,-0.00773673,0.0909885,-808.09,-786.452,54.0493
2643,0,,,,,,,0.0495056,-0.0110588,0.090188,-808.041,-786.346,54.2271
2644,0,,,,,,,0.0535299,-0.0124623,0.089281,-808.094,-786.085,54.2815
2645,0,,,,,,,0.0721806,-0.00152732,0.0905053,-807.867,-786.512,53.7622
2646,0,,,,,,,0.0726426,-0.003004,0.0909549,-807.906,-786.454,53.7825
2647,0,,,,,,,0.072982,-0.00585017,0.0896371,-807.927,-786.557,53.9641
2648,0,,,,,,,0.0699355,-0.00912012,0.0865843,-808.04,-786.736,54.3723
2649,0,,,,,,,0.0700501,-0.0103464,0.086471,-808.095,-786.802,54.5903
2650,0,,,,,,,0.0777555,-0.0247459,0.0856519,-807.535,-786.147,55.1657
2651,0,,,,,,,0.0805943,-0.0242123,0.0860169,-807.556,-786.148,55.0818
2652,0,,,,,,,0.0823949,-0.0257149,0.085395,-807.61,-786.286,55.1488
2653,0,,,,,,,0.0843251,-0.0258282,0.0860543,-807.599,-786.412,55.2369
2654,0,,,,,,,0.0870183,-0.0266558,0.0830077,-807.76,-786.587,55.401
2655,0,,,,,,,0.0868474,-0.0275644,0.0853867,-807.693,-786.604,55.6693
2656,0,,,,,,,0.0859992,-0.0333473,0.0851825,-807.667,-786.704,55.7459
2657,0,,,,,,,0.0848752,-0.03197,0.0843137,-807.7,-786.695,55.768
2658,0,,,,,,,0.085911,-0.0361689,0.0830324,-807.668,-786.592,55.8389
2659,0,,,,,,,0.0638175,-0.0626631,0.093613,-807.083,-786.68,56.612
2660,0,,,,,,,0.0596791,-0.0702816,0.0885528,-807.182,-786.742,56.9952
2661,0,,,,,,,0.0542888,-0.0755464,0.0878297,-807.216,-786.825,57.3466
2662,0,,,,,,,0.0475614,-0.0835097,0.0855018,-807.184,-786.972,57.5693
2663,0,,,,,,,0.0466348,-0.0848021,0.0823455,-807.366,-787.034,57.5962
2664,0,,,,,,,0.0399886,-0.0881615,0.0824983,-807.307,-787.034,57.8441
2665,0,,,,,,,0.0363078,-0.0899513,0.0827119,-807.345,-787.218,57.9233
2666,0,,,,,,,0.0294493,-0.0909289,0.0809061,-807.44,-787.17,58.0969
2667,0,,,,,,,0.0249278,-0.0939811,0.0815677,-807.45,-787.336,58.2435
2668,0,,,,,,,0.0516205,-0.0641441,0.0909823,-807.942,-787.603,57.6784
2669,0,,,,,,,0.0443783,-0.0671799,0.0923822,-808.008,-787.734,58.0521
2670,0,,,,,,,0.0380308,-0.063841,0.0938046,-808.208,-787.887,58.3824
2671,0,,,,,,,-0.0413259,-0.0722113,1.64607,-809.096,-786.224,59.4133
2672,0,,,,,,,-0.0563122,-0.0663963,1.64505,-809.212,-786.416,59.5807
2673,0,,,,,,,-0.0596847,-0.0747142,1.65022,-809.309,-786.449,59.8588
2674,0,,,,,,,-0.0583979,-0.0721878,1.6546,-809.569,-786.646,60.1782
2675,0,,,,,,,-0.0538885,-0.0713305,1.6567,-809.838,-786.862,60.7001
2676,0,,,,,,,-0.0464812,-0.0678887,1.65903,-810.134,-787.204,60.9438
2677,0,,,,,,,-0.0417748,0.0686537,4.77658,-812.829,-789.828,60.2527
2678,0,,,,,,,-0.0524524,0.0367355,4.78148,-813.131,-789.966,60.4742
2679,0,,,,,,,-0.0752838,0.0320623,4.79665,-813.318,-789.899,60.9917
2680,0,,,,,,,-0.0635134,0.0203274,4.79773,-813.568,-790.076,61.6001
2681,0,,,,,,,-0.0439114,0.0258595,4.79593,-813.975,-790.4,62.333
2682,0,,,,,,,-0.0256827,0.0221104,4.79384,-814.342,-790.638,63.1746
2683,0,,,,,,,-8.63314e-005,0.0118135,4.79234,-814.782,-790.872,63.937
2684,0,,,,,,,0.0306323,0.0132364,4.78931,-815.178,-791.033,64.6166
2685,0,,,,,,,0.0438497,0.0024455,4.78811,-815.617,-791.135,65.2268
2686,0,,,,,,,0.0224602,0.0529986,4.80611,-815.571,-791.017,66.1379
2687,0,,,,,,,0.00235809,0.0699751,4.81178,-815.544,-790.91,66.8395
2688,0,,,,,,,0.0471689,0.0668433,4.80341,-816.402,-791.467,67.7033
2689,0,,,,,,,0.0438261,0.0613886,4.80522,-816.746,-791.668,68.4628
2690,0,,,,,,,0.0376982,0.0433924,4.80893,-817.079,-791.616,69.1711
2691,0,,,,,,,0.0704354,0.0837575,4.8077,-817.401,-791.909,70.0468
2692,0,,,,,,,0.0676511,0.0744354,4.81326,-817.651,-791.909,70.8516
2693,0,,,,,,,0.0521009,0.0825958,4.81911,-817.782,-792.181,71.6717
2694,0,,,,,,,0.0437262,0.0792956,4.82605,-818.004,-792.522,72.6711
2695,0,,,,,,,-1.27881,-2.23827,5.92303,-816.886,-792.769,73.7619
2696,0,,,,,,,-1.21688,-2.09079,5.99239,-817.164,-792.936,74.6822
