Objects
200
,,Global Angle firefly_blue:firefly_blue,,,,,,Global Angle testBalls:testBalls,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
2523,0,,,,,,,-0.0601546,-0.00185305,-3.01973,-872.573,-684.423,50.7699
2524,0,,,,,,,-0.0566544,-0.00187197,-3.02081,-872.561,-684.654,50.9396
2525,0,,,,,,,-0.0357228,-0.0246096,-3.01978,-872.676,-684.526,50.7614
2526,0,,,,,,,-0.0396039,-0.0205205,-3.01965,-872.708,-684.535,50.7009
2527,0,,,,,,,-0.0419741,-0.0165555,-3.01921,-872.734,-684.507,50.6051
2528,0,,,,,,,-0.0448225,-0.013632,-3.01936,-872.737,-684.457,50.497
2529,0,,,,,,,-0.0447843,-0.0147985,-3.01897,-872.731,-684.475,50.4962
2530,0,,,,,,,-0.0433209,-0.0159648,-3.01966,-872.736,-684.476,50.5398
2531,0,,,,,,,-0.0414235,-0.0168807,-3.01945,-872.711,-684.565,50.5637
2532,0,,,,,,,-0.0449945,-0.0150877,-3.01916,-872.698,-684.529,50.5478
2533,0,,,,,,,-0.0465142,-0.0119812,-3.019,-872.688,-684.364,50.4502
2534,0,,,,,,,-0.0483446,-0.0112422,-3.01825,-872.692,-684.322,50.4437
2535,0,,,,,,,-0.0495652,-0.00962201,-3.01998,-872.663,-684.37,50.555
2536,0,,,,,,,-0.0472934,-0.0111664,-3.01986,-872.646,-684.494,50.686
2537,0,,,,,,,-0.0492745,-0.00867539,-3.02021,-872.652,-684.61,50.8179
2538,0,,,,,,,-0.0494327,-0.00648604,-3.02043,-872.663,-684.676,50.8613
2539,0,,,,,,,-0.0525653,-0.00517004,-3.02071,-872.663,-684.636,50.8595
2540,0,,,,,,,-0.0559366,-0.00197681,-3.02056,-872.664,-684.6,50.7758
2541,0,,,,,,,-0.0587338,0.00213124,-3.01978,-872.657,-684.53,50.634
2542,0,,,,,,,-0.0603901,0.00486899,-3.01916,-872.64,-684.522,50.5097
2543,0,,,,,,,-0.0622245,0.00502763,-3.0194,-872.64,-684.554,50.5456
2544,0,,,,,,,-0.0602644,0.00389338,-3.01943,-872.579,-684.597,50.6416
2545,0,,,,,,,-0.0407892,-0.0184823,-3.01873,-872.686,-684.509,50.5951
2546,0,,,,,,,-0.0400499,-0.0196216,-3.01945,-872.689,-684.495,50.6686
2547,0,,,,,,,-0.0404051,-0.0193458,-3.01975,-872.664,-684.467,50.6429
2548,0,,,,,,,-0.0412994,-0.017405,-3.01932,-872.715,-684.407,50.5385
2549,0,,,,,,,-0.0413874,-0.0184248,-3.01962,-872.743,-684.377,50.5291
2550,0,,,,,,,-0.0392218,-0.0190199,-3.01993,-872.704,-684.544,50.6639
2551,0,,,,,,,-0.0379824,-0.0202878,-3.01951,-872.692,-684.764,50.7442
2552,0,,,,,,,-0.0394401,-0.019302,-3.01792,-872.636,-684.865,50.7304
2553,0,,,,,,,-0.0399963,-0.0184151,-3.01933,-872.658,-684.573,50.5333
2554,0,,,,,,,-0.0462576,-0.0131402,-3.01651,-872.646,-684.495,50.3153
2555,0,,,,,,,-0.0494028,-0.0124049,-3.01828,-872.678,-684.339,50.2924
2556,0,,,,,,,-0.0437698,-0.0172309,-3.01858,-872.663,-684.343,50.3149
2557,0,,,,,,,-0.0406675,-0.0182202,-3.01941,-872.673,-684.427,50.5874
2558,0,,,,,,,-0.0369612,-0.020342,-3.01978,-872.655,-684.541,50.7331
2559,0,,,,,,,-0.0359419,-0.0227253,-3.02008,-872.702,-684.537,50.7638
2560,0,,,,,,,-0.0390395,-0.0193228,-3.01968,-872.723,-684.425,50.6165
2561,0,,,,,,,-0.0390069,-0.0206142,-3.01881,-872.748,-684.368,50.4883
2562,0,,,,,,,-0.0416287,-0.017104,-3.01885,-872.713,-684.421,50.4675
2563,0,,,,,,,-0.0388103,-0.0204615,-3.01876,-872.688,-684.533,50.5136
2564,0,,,,,,,-0.0405571,-0.0186077,-3.01831,-872.686,-684.572,50.5325
2565,0,,,,,,,-0.0433042,-0.013995,-3.01884,-872.667,-684.54,50.4464
2566,0,,,,,,,-0.0466697,-0.0132773,-3.01872,-872.661,-684.451,50.3825
2567,0,,,,,,,-0.04668,-0.0140375,-3.01846,-872.668,-684.393,50.2741
2568,0,,,,,,,-0.0448098,-0.0141322,-3.01842,-872.658,-684.401,50.3523
2569,0,,,,,,,-0.0400903,-0.0208579,-3.01921,-872.682,-684.438,50.5912
2570,0,,,,,,,-0.0351363,-0.0267298,-3.01938,-872.697,-684.467,50.7425
2571,0,,,,,,,-0.0339419,-0.0268023,-3.01942,-872.746,-684.506,50.7559
2572,0,,,,,,,-0.0366623,-0.0242729,-3.01922,-872.774,-684.442,50.6989
2573,0,,,,,,,-0.0393879,-0.0210629,-3.02082,-872.784,-684.416,50.6523
2574,0,,,,,,,-0.0364991,-0.0230869,-3.01967,-872.766,-684.406,50.5509
2575,0,,,,,,,-0.0405478,-0.0197505,-3.0188,-872.789,-684.427,50.5649
2576,0,,,,,,,-0.0413968,-0.0178376,-3.01855,-872.746,-684.381,50.5127
2577,0,,,,,,,-0.0437758,-0.0159826,-3.01859,-872.67,-684.479,50.4588
2578,0,,,,,,,-0.0455552,-0.0123418,-3.01616,-872.609,-684.627,50.4365
2579,0,,,,,,,-0.0452317,-0.0122668,-3.01889,-872.661,-684.403,50.4655
2580,0,,,,,,,-0.0398461,-0.0186945,-3.0171,-872.67,-684.526,50.5124
2581,0,,,,,,,-0.0354281,-0.0244944,-3.01974,-872.694,-684.486,50.6991
2582,0,,,,,,,-0.0385691,-0.0194934,-3.01991,-872.688,-684.567,50.7919
2583,0,,,,,,,-0.0363372,-0.0234768,-3.01982,-872.761,-684.493,50.6901
2584,0,,,,,,,-0.0408419,-0.0187404,-3.0194,-872.76,-684.529,50.6451
2585,0,,,,,,,-0.0403783,-0.0200552,-3.01945,-872.737,-684.49,50.5703
2586,0,,,,,,,-0.0437474,-0.0175267,-3.0186,-872.715,-684.552,50.5567
2587,0,,,,,,,-0.0438917,-0.0157498,-3.01935,-872.712,-684.524,50.4535
2588,0,,,,,,,-0.0466703,-0.011604,-3.01917,-872.671,-684.516,50.4719
2589,0,,,,,,,-0.045962,-0.0133875,-3.01906,-872.65,-684.554,50.4657
2590,0,,,,,,,-0.041042,-0.017287,-3.01902,-872.678,-684.488,50.4485
2591,0,,,,,,,-0.0403041,-0.0201332,-3.0191,-872.736,-684.42,50.563
2592,0,,,,,,,-0.0375533,-0.0220282,-3.01918,-872.748,-684.402,50.6534
2593,0,,,,,,,-0.0372249,-0.0224122,-3.01962,-872.722,-684.437,50.6769
2594,0,,,,,,,-0.0398317,-0.0203487,-3.01979,-872.76,-684.413,50.6279
2595,0,,,,,,,-0.0417803,-0.0177257,-3.01913,-872.77,-684.386,50.5315
2596,0,,,,,,,-0.0410356,-0.017692,-3.01923,-872.742,-684.48,50.582
2597,0,,,,,,,-0.0399426,-0.0202363,-3.01955,-872.701,-684.556,50.6251
2598,0,,,,,,,-0.0425439,-0.0160895,-3.01929,-872.725,-684.558,50.6126
2599,0,,,,,,,-0.0445012,-0.0159331,-3.01813,-872.721,-684.414,50.4564
2600,0,,,,,,,-0.0454435,-0.0157837,-3.01799,-872.723,-684.265,50.3568
2601,0,,,,,,,-0.0437442,-0.0160025,-3.01613,-872.676,-684.406,50.2846
2602,0,,,,,,,-0.0409592,-0.0193066,-3.01856,-872.69,-684.464,50.457
2603,0,,,,,,,-0.0360423,-0.0218837,-3.01926,-872.664,-684.636,50.7187
2604,0,,,,,,,-0.0288023,-0.0232126,-3.0197,-872.077,-683.372,51.8232
2605,0,,,,,,,-0.0309302,-0.0244641,-3.01819,-872.085,-683.317,51.6753
2606,0,,,,,,,-0.0348319,-0.0188349,-3.01877,-872.167,-683.291,51.462
2607,0,,,,,,,-0.0353468,-0.016738,-3.01535,-872.093,-683.553,51.4794
2608,0,,,,,,,-0.0323651,-0.0213678,-3.01834,-872.121,-683.548,51.5907
2609,0,,,,,,,-0.0336707,-0.0211544,-3.01854,-872.123,-683.549,51.6762
2610,0,,,,,,,-0.0352593,-0.0206699,-3.01842,-872.126,-683.47,51.5293
2611,0,,,,,,,-0.0418184,-0.0139563,-3.01821,-872.092,-683.362,51.3744
2612,0,,,,,,,-0.0421322,-0.0137257,-3.01736,-872.101,-683.299,51.2296
2613,0,,,,,,,-0.04495,-0.012311,-3.01814,-872.142,-683.312,51.2481
2614,0,,,,,,,-0.0410458,-0.0126904,-3.018,-872.166,-683.474,51.3367
2615,0,,,,,,,-0.0426802,-0.0154983,-3.01974,-872.233,-683.637,51.4576
2616,0,,,,,,,-0.0320391,-0.0267355,-3.01956,-872.36,-683.814,51.244
2617,0,,,,,,,-0.0352597,-0.023239,-3.01954,-872.519,-683.892,51.1129
2618,0,,,,,,,-0.0404269,-0.0200255,-3.02019,-872.576,-684.044,50.8813
2619,0,,,,,,,-0.0407299,-0.0172958,-3.0191,-872.588,-684.152,50.6483
2620,0,,,,,,,-0.0432224,-0.0160002,-3.01902,-872.616,-684.224,50.5424
2621,0,,,,,,,-0.0398771,-0.0187663,-3.0186,-872.616,-684.327,50.4898
2622,0,,,,,,,-0.043831,-0.0168699,-3.01941,-872.633,-684.451,50.5776
2623,0,,,,,,,-0.04159,-0.0157761,-3.01902,-872.608,-684.477,50.5507
2624,0,,,,,,,-0.041846,-0.0156611,-3.01912,-872.66,-684.44,50.4891
2625,0,,,,,,,-0.0477698,-0.0120829,-3.01977,-872.694,-684.347,50.5081
2626,0,,,,,,,-0.0479725,-0.0108974,-3.01958,-872.679,-684.358,50.5282
2627,0,,,,,,,-0.0479203,-0.0104034,-3.01959,-872.676,-684.482,50.6613
2628,0,,,,,,,-0.0364778,-0.0227201,-3.02002,-872.692,-684.55,50.7262
2629,0,,,,,,,-0.0361504,-0.0230292,-3.01965,-872.681,-684.644,50.7869
2630,0,,,,,,,-0.0392245,-0.0179026,-3.02009,-872.698,-684.613,50.7433
2631,0,,,,,,,-0.0402654,-0.0178747,-3.01918,-872.696,-684.542,50.5586
2632,0,,,,,,,-0.0460089,-0.0134869,-3.01863,-872.733,-684.442,50.3979
2633,0,,,,,,,-0.0441883,-0.0147914,-3.01809,-872.699,-684.419,50.3659
2634,0,,,,,,,-0.041499,-0.0175104,-3.01908,-872.649,-684.544,50.5111
2635,0,,,,,,,-0.0395993,-0.0189541,-3.01951,-872.647,-684.621,50.6356
2636,0,,,,,,,-0.0411612,-0.0163994,-3.02009,-872.649,-684.599,50.6283
2637,0,,,,,,,-0.0429926,-0.014589,-3.01936,-872.68,-684.455,50.6185
2638,0,,,,,,,-0.0489607,-0.010514,-3.01935,-872.681,-684.427,50.6003
2639,0,,,,,,,-0.0491086,-0.00889358,-3.02004,-872.703,-684.384,50.615
2640,0,,,,,,,-0.0386256,-0.0192574,-3.01921,-872.724,-684.444,50.6625
2641,0,,,,,,,-0.0373774,-0.0212559,-3.01936,-872.726,-684.578,50.8346
2642,0,,,,,,,-0.0354818,-0.0233,-3.02006,-872.727,-684.679,50.8038
2643,0,,,,,,,-0.0392924,-0.0199051,-3.01959,-872.69,-684.626,50.679
2644,0,,,,,,,-0.0448587,-0.0156114,-3.01877,-872.705,-684.432,50.4753
2645,0,,,,,,,-0.049466,-0.0115188,-3.01601,-872.656,-684.459,50.2344
2646,0,,,,,,,-0.047113,-0.0117341,-3.0187,-872.703,-684.203,50.2429
2647,0,,,,,,,-0.0428559,-0.0164117,-3.01839,-872.712,-684.307,50.3452
2648,0,,,,,,,-0.0392937,-0.0210141,-3.01891,-872.71,-684.391,50.6104
2649,0,,,,,,,-0.0369183,-0.0209125,-3.01994,-872.644,-684.583,50.7314
2650,0,,,,,,,-0.0373629,-0.0211803,-3.0194,-872.663,-684.522,50.7077
2651,0,,,,,,,-0.0395359,-0.0186744,-3.02024,-872.722,-684.339,50.5586
2652,0,,,,,,,-0.040998,-0.0179604,-3.019,-872.735,-684.29,50.4608
2653,0,,,,,,,-0.0532828,-0.0342402,0.128018,-871.15,-684.611,51.3414
2654,0,,,,,,,-0.0525549,-0.0364141,0.123356,-871.083,-685.027,51.4817
2655,0,,,,,,,-0.0505342,-0.0348316,0.123379,-871.084,-685.123,51.517
2656,0,,,,,,,0.0132524,-0.0537203,-3.01489,-872.459,-684.357,50.8484
2657,0,,,,,,,0.0124209,-0.0530945,-3.01622,-872.441,-684.197,50.681
2658,0,,,,,,,0.0129447,-0.0544033,-3.01643,-872.43,-684.08,50.6147
2659,0,,,,,,,0.0106833,-0.051612,-3.01569,-872.45,-684.149,50.8019
2660,0,,,,,,,0.0143291,-0.0553158,-3.01612,-872.405,-684.32,51.0175
2661,0,,,,,,,0.0134249,-0.053576,-3.01611,-872.409,-684.344,51.1876
2662,0,,,,,,,0.00721933,-0.0487408,-3.0151,-872.468,-684.317,51.0988
2663,0,,,,,,,0.00199997,-0.0444176,-3.01618,-872.52,-684.193,50.936
2664,0,,,,,,,-0.00595874,-0.0371753,-3.01677,-872.546,-684.253,50.8395
2665,0,,,,,,,-0.0140786,-0.0324608,-3.01708,-872.532,-684.448,50.7997
2666,0,,,,,,,-0.0237361,-0.0246058,-3.01787,-872.529,-684.566,50.8774
2667,0,,,,,,,-0.0312563,-0.0197087,-3.01896,-872.513,-684.613,50.8291
2668,0,,,,,,,-0.03973,-0.0120151,-3.01769,-872.509,-684.68,50.7228
2669,0,,,,,,,-0.0467196,-0.00708514,-3.01903,-872.535,-684.504,50.6058
2670,0,,,,,,,-0.0533139,-0.00122374,-3.01923,-872.576,-684.414,50.5806
2671,0,,,,,,,-0.054187,-0.000980493,-3.01986,-872.6,-684.452,50.7193
2672,0,,,,,,,-0.0531657,-0.00283411,-3.02034,-872.609,-684.539,50.8847
2673,0,,,,,,,-0.0550963,-0.00190502,-3.02068,-872.609,-684.672,51.002
2674,0,,,,,,,-0.0535236,-0.00434646,-3.02089,-872.654,-684.661,51.0037
2675,0,,,,,,,-0.0548743,-0.00219637,-3.02043,-872.65,-684.664,50.9089
2676,0,,,,,,,-0.0578587,0.00362636,-3.02049,-872.622,-684.613,50.7584
2677,0,,,,,,,-0.0619439,0.00468438,-3.02006,-872.653,-684.56,50.6558
2678,0,,,,,,,-0.0461279,-0.0151579,-3.01808,-872.744,-684.364,50.3613
2679,0,,,,,,,-0.0440823,-0.0141734,-3.01852,-872.726,-684.426,50.374
2680,0,,,,,,,-0.0403979,-0.0189933,-3.01845,-872.684,-684.556,50.5152
2681,0,,,,,,,-0.0407881,-0.0184368,-3.01947,-872.68,-684.542,50.5653
2682,0,,,,,,,-0.0398648,-0.0191772,-3.01867,-872.676,-684.415,50.4847
2683,0,,,,,,,-0.0469986,-0.0145805,-3.01896,-872.71,-684.27,50.4089
2684,0,,,,,,,-0.0440273,-0.0154594,-3.01916,-872.717,-684.221,50.3992
2685,0,,,,,,,-0.0416664,-0.0182294,-3.01897,-872.727,-684.362,50.5372
2686,0,,,,,,,-0.037322,-0.0232928,-3.01955,-872.736,-684.554,50.7551
2687,0,,,,,,,-0.0362144,-0.0238705,-3.01948,-872.724,-684.674,50.8705
2688,0,,,,,,,-0.0389411,-0.0187055,-3.02034,-872.71,-684.675,50.7217
2689,0,,,,,,,-0.0432198,-0.0150979,-3.01842,-872.725,-684.451,50.5042
2690,0,,,,,,,-0.0483101,-0.013502,-3.01789,-872.775,-684.287,50.2978
2691,0,,,,,,,-0.0475278,-0.0117005,-3.0179,-872.746,-684.247,50.2892
2692,0,,,,,,,-0.0435183,-0.0157362,-3.01944,-872.692,-684.369,50.4558
2693,0,,,,,,,-0.0402612,-0.0179057,-3.01889,-872.686,-684.625,50.6481
2694,0,,,,,,,-0.0392487,-0.0192828,-3.01947,-872.7,-684.63,50.7776
2695,0,,,,,,,-0.0367538,-0.0200472,-3.01944,-872.684,-684.598,50.7546
2696,0,,,,,,,-0.0396748,-0.0205491,-3.01967,-872.718,-684.522,50.6889
2697,0,,,,,,,-0.042225,-0.0173461,-3.0194,-872.736,-684.391,50.5826
2698,0,,,,,,,-0.042419,-0.0177214,-3.01991,-872.734,-684.417,50.5734
2699,0,,,,,,,-0.0421009,-0.0159829,-3.01998,-872.67,-684.579,50.6581
2700,0,,,,,,,-0.040335,-0.0217075,-3.0189,-872.669,-684.687,50.7218
2701,0,,,,,,,-0.0426235,-0.0197019,-3.01941,-872.681,-684.669,50.7061
2702,0,,,,,,,-0.0461177,-0.0185298,-3.01852,-872.688,-684.472,50.572
2703,0,,,,,,,-0.0510639,-0.0155131,-3.01791,-872.689,-684.291,50.4287
2704,0,,,,,,,-0.0498094,-0.0168252,-3.01727,-872.693,-684.21,50.3708
2705,0,,,,,,,-0.0418512,-0.017388,-3.01863,-872.711,-684.351,50.3823
2706,0,,,,,,,-0.039773,-0.0188394,-3.01977,-872.674,-684.522,50.6736
2707,0,,,,,,,-0.0380245,-0.0213748,-3.01982,-872.722,-684.615,50.8014
2708,0,,,,,,,-0.0408789,-0.0177067,-3.01943,-872.702,-684.615,50.7327
2709,0,,,,,,,-0.040958,-0.0188636,-3.01969,-872.761,-684.386,50.5484
2710,0,,,,,,,-0.0421679,-0.016986,-3.01923,-872.769,-684.319,50.409
2711,0,,,,,,,-0.0433409,-0.0156878,-3.01902,-872.746,-684.371,50.465
2712,0,,,,,,,-0.0389799,-0.0200201,-3.01934,-872.728,-684.509,50.5443
2713,0,,,,,,,-0.0395172,-0.0185103,-3.01882,-872.702,-684.575,50.6031
2714,0,,,,,,,-0.0419352,-0.0177474,-3.01902,-872.702,-684.548,50.5522
2715,0,,,,,,,-0.0424609,-0.0153442,-3.0189,-872.655,-684.471,50.4396
2716,0,,,,,,,-0.0441454,-0.0144885,-3.01862,-872.657,-684.373,50.3871
2717,0,,,,,,,-0.042085,-0.015858,-3.01892,-872.682,-684.395,50.4613
2718,0,,,,,,,-0.0408124,-0.0170299,-3.01971,-872.684,-684.495,50.6681
2719,0,,,,,,,-0.0427167,-0.0160885,-3.0204,-872.686,-684.584,50.8228
2720,0,,,,,,,-0.0460465,-0.0121348,-3.02104,-872.688,-684.587,50.8501
2721,0,,,,,,,-0.0480445,-0.0105937,-3.02005,-872.704,-684.623,50.8239
2722,0,,,,,,,-0.0526453,-0.00585556,-3.02021,-872.663,-684.573,50.7228
2723,0,,,,,,,-0.0581546,0.000368332,-3.01963,-872.667,-684.61,50.5948
2724,0,,,,,,,-0.0606562,0.00371029,-3.01733,-872.598,-684.719,50.6
2725,0,,,,,,,-0.0580964,0.000550776,-3.01955,-872.644,-684.691,50.7209
2726,0,,,,,,,-0.0577104,0.00207297,-3.02019,-872.596,-684.687,50.7736
2727,0,,,,,,,-0.060239,0.00392817,-3.02026,-872.586,-684.681,50.7684
2728,0,,,,,,,-0.0634949,0.00550882,-3.02026,-872.625,-684.545,50.739
2729,0,,,,,,,-0.0639763,0.00678471,-3.01783,-872.588,-684.577,50.6559
2730,0,,,,,,,-0.0617429,0.00392277,-3.0201,-872.64,-684.476,50.7218
2731,0,,,,,,,-0.058357,0.00225965,-3.02097,-872.645,-684.62,50.8725
2732,0,,,,,,,-0.0554183,0.0015345,-3.02088,-872.635,-684.786,51.0545
2733,0,,,,,,,-0.0567779,0.000672391,-3.02146,-872.641,-684.807,51.1022
2734,0,,,,,,,-0.0596121,0.0038834,-3.02101,-872.657,-684.699,50.8756
2735,0,,,,,,,-0.0644534,0.00732242,-3.02027,-872.693,-684.509,50.6045
2736,0,,,,,,,-0.064292,0.00803435,-3.01933,-872.64,-684.451,50.4579
2737,0,,,,,,,-0.0668072,0.0098078,-3.02006,-872.6,-684.575,50.6318
2738,0,,,,,,,-0.0613223,0.00436233,-3.02067,-872.604,-684.631,50.7434
2739,0,,,,,,,-0.05828,0.00403924,-3.0205,-872.564,-684.715,50.8207
2740,0,,,,,,,-0.0387637,-0.020904,-3.01958,-872.708,-684.564,50.6287
2741,0,,,,,,,-0.0396589,-0.0196032,-3.01929,-872.725,-684.533,50.6269
2742,0,,,,,,,-0.040868,-0.0169141,-3.0189,-872.707,-684.435,50.5305
2743,0,,,,,,,-0.042167,-0.0158953,-3.01949,-872.734,-684.339,50.4403
2744,0,,,,,,,-0.0431772,-0.0162322,-3.0189,-872.748,-684.433,50.5195
2745,0,,,,,,,-0.0388759,-0.0191457,-3.01991,-872.708,-684.596,50.6171
2746,0,,,,,,,-0.0390678,-0.0208128,-3.02021,-872.71,-684.687,50.7296
2747,0,,,,,,,-0.0407967,-0.0174111,-3.01996,-872.711,-684.601,50.6236
2748,0,,,,,,,-0.0434487,-0.0167809,-3.01901,-872.711,-684.383,50.381
2749,0,,,,,,,-0.0484968,-0.01214,-3.01859,-872.735,-684.212,50.2349
2750,0,,,,,,,-0.0494589,-0.0105252,-3.01799,-872.722,-684.169,50.2536
2751,0,,,,,,,-0.0414231,-0.0182772,-3.01892,-872.665,-684.398,50.5341
2752,0,,,,,,,-0.0372066,-0.0217367,-3.01932,-872.641,-684.631,50.7641
2753,0,,,,,,,-0.0375069,-0.0201744,-3.01954,-872.687,-684.671,50.8352
2754,0,,,,,,,-0.0384207,-0.0192762,-3.02006,-872.725,-684.553,50.7546
2755,0,,,,,,,-0.0409986,-0.0181516,-3.01724,-872.718,-684.594,50.6611
2756,0,,,,,,,-0.0410059,-0.017904,-3.02024,-872.727,-684.449,50.6623
2757,0,,,,,,,-0.0397007,-0.0197463,-3.01984,-872.733,-684.505,50.6352
2758,0,,,,,,,-0.0417546,-0.0178725,-3.01968,-872.708,-684.545,50.5959
2759,0,,,,,,,-0.0438371,-0.0144115,-3.01937,-872.691,-684.525,50.5247
2760,0,,,,,,,-0.0433382,-0.0150389,-3.01895,-872.694,-684.489,50.449
2761,0,,,,,,,-0.0434037,-0.0150916,-3.01911,-872.663,-684.488,50.4774
2762,0,,,,,,,-0.0433281,-0.0162989,-3.01864,-872.682,-684.423,50.5178
2763,0,,,,,,,-0.0415521,-0.0181536,-3.01918,-872.694,-684.432,50.545
2764,0,,,,,,,-0.0401844,-0.0200155,-3.01955,-872.702,-684.482,50.621
2765,0,,,,,,,-0.0342758,-0.0252876,-3.01988,-872.726,-684.477,50.6884
2766,0,,,,,,,-0.0373977,-0.0215353,-3.01986,-872.731,-684.546,50.7494
2767,0,,,,,,,-0.0361642,-0.0223071,-3.01945,-872.702,-684.589,50.6792
2768,0,,,,,,,-0.0408756,-0.0175418,-3.01884,-872.698,-684.476,50.5024
2769,0,,,,,,,-0.0474775,-0.0126661,-3.01867,-872.743,-684.35,50.3199
2770,0,,,,,,,-0.047671,-0.0118337,-3.0178,-872.714,-684.393,50.2354
2771,0,,,,,,,-0.043781,-0.0142432,-3.01887,-872.643,-684.474,50.385
2772,0,,,,,,,-0.043471,-0.015115,-3.01845,-872.628,-684.514,50.5073
2773,0,,,,,,,-0.0423787,-0.0154736,-3.01908,-872.645,-684.497,50.5925
2774,0,,,,,,,-0.0431794,-0.0152755,-3.01957,-872.65,-684.469,50.6122
2775,0,,,,,,,-0.0443444,-0.0130954,-3.0203,-872.683,-684.4,50.6315
2776,0,,,,,,,-0.0487503,-0.00971567,-3.01975,-872.657,-684.49,50.7222
2777,0,,,,,,,-0.0494379,-0.00843287,-3.0179,-872.623,-684.699,50.6887
2778,0,,,,,,,-0.0517464,-0.00601204,-3.02083,-872.665,-684.641,50.7848
2779,0,,,,,,,-0.0515894,-0.00672658,-3.02076,-872.582,-684.74,50.8658
2780,0,,,,,,,-0.0386664,-0.0206951,-3.01978,-872.663,-684.71,50.6837
2781,0,,,,,,,-0.0436848,-0.0185085,-3.01895,-872.689,-684.577,50.5873
2782,0,,,,,,,-0.0464526,-0.0138852,-3.01885,-872.685,-684.418,50.4196
2783,0,,,,,,,-0.0457063,-0.0135678,-3.01868,-872.672,-684.409,50.2826
2784,0,,,,,,,-0.0444663,-0.0150971,-3.01903,-872.659,-684.446,50.4413
2785,0,,,,,,,-0.0388276,-0.0179382,-3.01803,-872.615,-684.671,50.6188
2786,0,,,,,,,-0.0357666,-0.0224814,-3.0202,-872.652,-684.626,50.787
2787,0,,,,,,,-0.0417027,-0.0182247,-3.01991,-872.608,-684.613,50.7358
2788,0,,,,,,,-0.0460197,-0.012366,-3.0198,-872.717,-684.323,50.5271
2789,0,,,,,,,-0.0462088,-0.0117955,-3.01967,-872.71,-684.25,50.4209
2790,0,,,,,,,-0.0466395,-0.0134933,-3.01989,-872.676,-684.437,50.5788
2791,0,,,,,,,-0.0473912,-0.0107317,-3.02095,-872.656,-684.625,50.7669
2792,0,,,,,,,-0.0494139,-0.00902845,-3.02012,-872.639,-684.707,50.7807
2793,0,,,,,,,-0.0565586,-0.00144022,-3.02007,-872.664,-684.602,50.645
2794,0,,,,,,,-0.0602215,0.00330796,-3.01906,-872.658,-684.462,50.4953
2795,0,,,,,,,-0.0627797,0.00491912,-3.0193,-872.611,-684.415,50.4864
2796,0,,,,,,,-0.05995,0.000416276,-3.01951,-872.61,-684.476,50.6291
2797,0,,,,,,,-0.0373441,-0.0197591,-3.01917,-872.672,-684.56,50.5779
2798,0,,,,,,,-0.0372999,-0.0205839,-3.02003,-872.637,-684.628,50.7219
2799,0,,,,,,,-0.0370384,-0.0230151,-3.01936,-872.7,-684.565,50.6532
2800,0,,,,,,,-0.0406949,-0.0202151,-3.01926,-872.715,-684.449,50.5438
2801,0,,,,,,,-0.0426499,-0.0156999,-3.01936,-872.724,-684.46,50.5206
2802,0,,,,,,,-0.0417692,-0.0150127,-3.01996,-872.704,-684.495,50.5538
2803,0,,,,,,,-0.0388866,-0.0193183,-3.01889,-872.674,-684.59,50.5961
2804,0,,,,,,,-0.039393,-0.0199791,-3.01914,-872.682,-684.631,50.5668
2805,0,,,,,,,-0.0421085,-0.0171373,-3.01926,-872.671,-684.529,50.4894
2806,0,,,,,,,-0.0448061,-0.0149422,-3.01848,-872.689,-684.378,50.336
2807,0,,,,,,,-0.0460164,-0.0119207,-3.01862,-872.681,-684.293,50.2609
2808,0,,,,,,,-0.0464797,-0.0142896,-3.01918,-872.683,-684.348,50.4041
2809,0,,,,,,,-0.0407788,-0.0191872,-3.01915,-872.67,-684.495,50.6089
2810,0,,,,,,,-0.0389734,-0.0219707,-3.02043,-872.674,-684.607,50.8617
2811,0,,,,,,,-0.0395654,-0.022918,-3.01971,-872.699,-684.636,50.8992
2812,0,,,,,,,-0.0426847,-0.0156579,-3.0197,-872.729,-684.505,50.7291
2813,0,,,,,,,-0.0494222,-0.00898753,-3.02,-872.73,-684.396,50.6346
2814,0,,,,,,,-0.0511249,-0.00816074,-3.01949,-872.705,-684.443,50.5494
2815,0,,,,,,,-0.0548878,-0.00339681,-3.01944,-872.707,-684.483,50.5857
2816,0,,,,,,,-0.0557856,-0.00217161,-3.01813,-872.578,-684.794,50.579
2817,0,,,,,,,-0.0407304,-0.0188357,-3.01904,-872.678,-684.59,50.5328
2818,0,,,,,,,-0.0432036,-0.0155811,-3.01915,-872.629,-684.549,50.4911
2819,0,,,,,,,-0.0429605,-0.018311,-3.01895,-872.666,-684.418,50.477
2820,0,,,,,,,-0.0440681,-0.0167434,-3.01898,-872.676,-684.369,50.5215
2821,0,,,,,,,-0.0425569,-0.018651,-3.01932,-872.691,-684.405,50.6179
2822,0,,,,,,,-0.040763,-0.0215328,-3.0189,-872.691,-684.527,50.7233
2823,0,,,,,,,-0.0389437,-0.0197582,-3.01988,-872.688,-684.542,50.7708
2824,0,,,,,,,-0.038339,-0.0227048,-3.02015,-872.657,-684.676,50.8042
2825,0,,,,,,,-0.041845,-0.0217485,-3.01901,-872.69,-684.587,50.7513
2826,0,,,,,,,-0.0504152,-0.0146127,-3.01803,-872.678,-684.461,50.5898
